"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","BLUEBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","BLUEBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","200","","0.058","","0.099","","1.7","","16",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","100","","0.078","","0.15","","1.9","","6",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","19,300","","","","","","","","82",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","300","","0.025","","0.056","","2.2","","40",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (ALKYL. DIM. BENZ. AM = 69105)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYANAMID = 14002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DECYLDIMETHYLOCTYL = 69165)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIDECYL DIM. AMMON. = 69166)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIMETHYLDIOCTYL = 69149)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","500","","0.402","","0.459","","1.1","","9",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","3,700","","","","","","","","16",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","5,000","","0.19","","0.431","","2.3","","59",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","1,200","","0.316","","0.397","","1.3","","15",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","30,000","","2.419","","2.945","","1.2","","52",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","26,300","","2.242","","4.502","","2","","30",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","4,300","","1.802","","2.324","","1.3","","9",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","500","","0.623","","0.626","","1","","4",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER SULFATE = 24401)","1,200","","0.106","","0.203","","1.9","","29",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","1,800","","0.289","","0.378","","1.3","","24",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","100","","0.085","","0.087","","1","","5",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENBUCONAZOLE = 129011)","2,500","","0.122","","0.177","","1.4","","73",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","1,000","","0.199","","0.259","","1.3","","20",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","1,400","","0.172","","0.216","","1.3","","34",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)","1,700","","0.079","","0.133","","1.7","","65",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)","13,500","","2.226","","4.28","","1.9","","16",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POTASSIUM PHOSPHATE = 76413)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","900","","0.149","","0.196","","1.3","","23",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","1,500","","0.177","","0.2","","1.1","","39",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","600","","0.16","","0.202","","1.3","","15",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","400","","0.391","","0.444","","1.1","","5",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","121,100","","","","","","","","93",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZIRAM = 34805)","21,700","","2.801","","3.325","","1.2","","33",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (AMMONIUM PELARGONATE = 31802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENTAZON = 103901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (Z)","","0.017","","0.018","","1.1","","3",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","700","","0.125","","0.162","","1.3","","23",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA = 29801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","13,200","","1.843","","2.091","","1.1","","32",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","1,300","","0.3","","0.357","","1.2","","18",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","500","","0.384","","0.438","","1.1","","5",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","300","","0.441","","0.441","","1","","4",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","2,300","","2.176","","2.629","","1.2","","4",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HALOSULFURON-METHYL = 128721)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (HEXAZINONE = 107201)","1,900","","1.113","","2.133","","1.9","","5",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXABEN = 125851)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","1,000","","0.172","","0.178","","1","","29",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)","3,500","","2.079","","2.094","","1","","8",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","3,400","","0.535","","0.999","","1.9","","17",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (QUINCLORAC = 128974)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","5,200","","1.261","","1.436","","1.1","","18",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","10,800","","2.086","","5.646","","2.7","","10",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","4,100","","0.568","","1.168","","2.1","","18",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","50,900","","","","","","","","56",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","900","","0.091","","0.146","","1.6","","31",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","2,700","","0.099","","0.207","","2.1","","67",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)","","1.9","","28",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)",""," (NA)",""," (NA)","","2","","4",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","800","","0.049","","0.082","","1.7","","51",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","400","","0.286","","0.389","","1.4","","6",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","200","","0.168","","0.311","","1.8","","3",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","900","","0.102","","0.143","","1.4","","33",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","6,600","","1.432","","2.788","","1.9","","12",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","14,100","","0.868","","1.548","","1.8","","46",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","1,300","","0.202","","0.238","","1.2","","29",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)","30,600","","0.9","","2.057","","2.3","","75",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","200","","0.12","","0.19","","1.6","","5",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","60,600","","","","","","","","97",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","1,100","","0.026","","0.062","","2.4","","86",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (FORCHLORFENURON = 128819)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (GIBBERELLIC ACID = 43801)","100","","0.186","","0.198","","1.1","","3",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","23,000","","1.048","","2.633","","2.5","","44",""
"SURVEY","2019","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","BLUEBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDAZIFLAM = 80818)","100","","0.06","","0.061","","1","","5",""
