"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","CABBAGE, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","CABBAGE, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","800","","0.211","","0.218","","1","","6",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","15,300","","1.061","","1.193","","1.1","","24",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","80,400","","","","","","","","67",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)","11,600","","0.589","","0.59","","1","","36",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","900","","0.086","","0.23","","2.7","","7",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)","100","","0.024","","0.033","","1.4","","8",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,500","","0.076","","0.106","","1.4","","26",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)"," (NA)",""," (NA)",""," (NA)","","4.6","","28",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)","","5.1","","21",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI EG7841 = 6453)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)","300","","0.554","","0.609","","1.1","","1",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","2,400","","0.062","","0.117","","1.9","","37",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","2,000","","0.989","","1.034","","1","","4",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","500","","0.046","","0.053","","1.2","","20",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","400","","0.045","","0.051","","1.1","","15",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETHYL PARATHION = 57501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENAMIPHOS = 100601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","500","","0.055","","0.078","","1.4","","13",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","4,000","","0.165","","0.239","","1.5","","35",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)","300","","0.063","","0.107","","1.7","","6",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","900","","0.025","","0.049","","2","","32",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","6,000","","0.543","","0.677","","1.2","","17",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","1,300","","0.158","","0.174","","1.1","","14",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHYL PARATHION = 53501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","1,000","","0.172","","0.22","","1.3","","8",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (Z)","","0.015","","0.043","","2.9",""," (Z)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)","500","","0.02","","0.037","","1.9","","25",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)","500","","0.02","","0.037","","1.9","","25",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (Z)","","0.108","","0.147","","1.4","","1",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","1,200","","0.077","","0.153","","2","","15",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","700","","0.144","","0.145","","1","","10",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","36,000","","","","","","","","84",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (XYLENE = 86802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","1,300","","0.047","","0.13","","2.8","","19",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, OTHER","CHEMICAL, OTHER: (MONOCARBAMIDE DIHYD. = 128961)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","CABBAGE","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYAZOFAMID = 85651)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIMETHOMORPH = 268800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENAMIDONE = 46679)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLUMIZOLE = 128879)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BENSULIDE = 9801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DCPA = 78701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","40,900","","","","","","","","40",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","900","","0.064","","0.116","","1.8","","48",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (EMAMECTIN BENZOATE = 122806)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","3,400","","0.223","","0.315","","1.4","","66",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","CABBAGE","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
