"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","RASPBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>VALUE</b>","RASPBERRIES, BEARING - TREATED, MEASURED IN PCT OF AREA BEARING, AVG  -  <b>CV (%)</b>"
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","400","","0.216","","0.279","","1.3","","17",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PETROLEUM DISTILLATE = 63503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TEBUFENOZIDE = 129026)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","17,400","","","","","","","","97",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","100","","0.024","","0.035","","1.4","","40",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)","1,900","","0.323","","0.519","","1.6","","39",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2019","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","2,700","","","","","","","","40",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","100","","0.177","","0.227","","1.3","","6",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","2,100","","0.323","","0.499","","1.5","","36",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","44,900","","8.39","","13.558","","1.6","","29",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","48,600","","1.275","","5.06","","4","","84",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)","500","","0.136","","0.136","","1","","33",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","2,500","","0.281","","0.411","","1.5","","54",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)","500","","0.136","","0.136","","1","","33",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","1,700","","0.188","","0.274","","1.5","","54",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","3,600","","0.964","","0.977","","1","","32",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","1,700","","0.501","","0.541","","1.1","","28",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","500","","0.06","","0.085","","1.4","","49",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","1,000","","0.164","","0.253","","1.5","","36",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","111,100","","","","","","","","89",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","200","","0.017","","0.031","","1.9","","64",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)","2,300","","1.064","","1.131","","1.1","","18",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXABEN = 125851)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)","15,100","","2.029","","3.016","","1.5","","44",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","200","","0.164","","0.222","","1.3","","7",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","5,900","","0.285","","0.677","","2.4","","77",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","5,300","","0.721","","0.815","","1.1","","57",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","700","","0.198","","0.203","","1","","30",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","34,700","","","","","","","","84",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","600","","0.5","","0.522","","1","","10",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,400","","0.101","","0.151","","1.5","","80",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""," (NA)",""," (NA)","","1.1","","22",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)","3,600","","0.566","","0.572","","1","","55",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","1,100","","0.256","","0.299","","1.2","","33",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","900","","0.102","","0.116","","1.1","","66",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","10,500","","1.083","","1.574","","1.5","","59",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)"," (Z)","","0.061","","0.157","","2.6","","2",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","400","","0.064","","0.11","","1.7","","31",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","19,100","","","","","","","","86",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","200","","0.025","","0.041","","1.6","","46",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CUPRAMMONIUM ACETATE = 36011)","1,100","","0.264","","0.307","","1.2","","31",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MINERAL OIL = 63502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","RASPBERRIES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","2,900","","","","","","","","32",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BASIC COPPER SULFATE = 8101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","200","","0.324","","0.622","","1.9","","23",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CALCIUM POLYSULFIDE = 76702)","3,400","","6.709","","12.184","","1.8","","16",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","1,000","","1.594","","2.476","","1.6","","23",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","100","","0.321","","0.397","","1.2","","14",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","100","","0.214","","0.265","","1.2","","14",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","100","","0.514","","0.553","","1.1","","15",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","100","","0.165","","0.316","","1.9","","23",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","6,200","","","","","","","","50",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (Z)","","0.03","","0.045","","1.5","","7",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICHLOBENIL = 27401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","RASPBERRIES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
