"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","POTATOES, FALL - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","POTATOES, FALL - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","POTATOES, FALL - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","POTATOES, FALL - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ALPHA CYPERMETHRIN = 209600)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)","1,000","","0.022","","0.024","","1.1","","27",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","1,000","","0.048","","0.048","","1","","12",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","1,000","","0.033","","0.036","","1.1","","24",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)","11,000","","0.399","","0.568","","1.4","","11",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","5,000","","0.035","","0.096","","2.7","","30",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETHOPROP = 41101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FIPRONIL = 129121)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","6,000","","0.083","","0.134","","1.6","","25",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","7,000","","0.109","","0.127","","1.2","","35",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","1,000","","0.031","","0.057","","1.9","","13",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","4,000","","0.076","","0.078","","1","","29",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (OXAMYL = 103801)","402,000","","0.954","","4.696","","4.9","","52",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","3,000","","0.165","","0.251","","1.5","","8",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHORATE = 57201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)","3,000","","0.16","","0.258","","1.6","","7",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","4,000","","0.079","","0.101","","1.3","","24",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","8,000","","0.11","","0.11","","1","","43",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","489,000","","","","","","","","98",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (BACILLUS SUBTILIS AMYLOLIQUEFAC FZB24 = 6480)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (BRODIFACOUM = 112701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIQUAT DIBROMIDE = 32201)","38,000","","0.383","","0.476","","1.2","","48",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MALEIC HYDRAZIDE, POTASSIUM SALT = 51503)","104,000","","1.867","","1.867","","1","","34",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","8,806,000","","67.895","","161.554","","2.4","","33",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (PARAQUAT = 61601)","2,000","","0.308","","0.325","","1.1","","4",""
"SURVEY","2014","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","16,635,000","","","","","","","","87",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","9,000","","0.121","","0.212","","1.7","","70",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","13,000","","0.167","","0.281","","1.7","","73",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)","543,000","","1.031","","8.849","","8.6","","96",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","18,000","","0.844","","2.287","","2.7","","13",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYAZOFAMID = 85651)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)","5,000","","0.122","","0.185","","1.5","","39",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","5,000","","0.112","","0.188","","1.7","","43",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANCOZEB = 14504)","196,000","","1.324","","4.327","","3.3","","71",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)","5,000","","0.114","","0.195","","1.7","","41",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","14,000","","0.134","","0.351","","2.6","","61",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METALAXYL = 113501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PCNB = 56502)","109,000","","4.634","","4.634","","1","","37",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPAMOCARB HYDROCH. = 119302)","14,000","","0.869","","0.908","","1","","24",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","7,000","","0.111","","0.217","","2","","48",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","987,000","","","","","","","","100",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIPHENYLTIN HYDROX. = 83601)","13,000","","0.114","","0.28","","2.4","","75",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ZOXAMIDE = 101702)","8,000","","0.162","","0.257","","1.6","","52",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (LINURON = 35506)","31,000","","0.577","","0.66","","1.1","","73",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)","5,000","","1.329","","1.329","","1","","6",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","18,000","","0.4","","0.47","","1.2","","61",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)","33,000","","0.694","","0.809","","1.2","","63",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","1,000","","0.017","","0.017","","1","","75",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","2,000","","1.086","","1.086","","1","","3",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","96,000","","","","","","","","95",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (Z)","","0.019","","0.019","","1","","21",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CLOTHIANIDIN = 44309)","2,000","","0.076","","0.091","","1.2","","36",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","2,000","","0.228","","0.251","","1.1","","15",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)"," (Z)","","0.022","","0.036","","1.6","","18",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PHOSMET = 59201)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (Z)","","0.033","","0.089","","2.7","","2",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","2,000","","0.075","","0.082","","1.1","","45",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","2,000","","0.062","","0.062","","1","","56",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","16,000","","","","","","","","99",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (DIQUAT DIBROMIDE = 32201)","42,000","","0.506","","0.793","","1.6","","84",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (HARPIN A B PROTEIN = 6506)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (MALEIC HYDRAZIDE, POTASSIUM SALT = 51503)","35,000","","1.623","","1.623","","1","","33",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","4,820,000","","164.603","","164.603","","1","","46",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","POTATOES","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","4,913,000","","","","","","","","96",""
