"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","SPINACH, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","SPINACH, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)","300","","0.023","","0.032","","1.4","","32",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)","300","","","","","","","","43",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CHLOROTHALONIL = 81901)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","200","","0.17","","0.196","","1.2","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER RESINATE = 23104)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENAMIDONE = 46679)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPICOLIDE = 27412)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)","2,100","","0.125","","0.168","","1.3","","36",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","5,500","","0.618","","0.698","","1.1","","22",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","200","","0.148","","0.198","","1.3","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (STREPTOMYCES LYDICUS = 6327)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","22,400","","","","","","","","51",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BROMOXYNIL HEPTAN. = 128920)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BROMOXYNIL OCTANOATE = 35302)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYCLOATE = 41301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","2,200","","0.565","","0.588","","1","","10",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","30,300","","","","","","","","56",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","300","","0.067","","0.067","","1","","15",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUBSP. KURSTAKI = 6402)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","100","","0.044","","0.046","","1","","9",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYROMAZINE = 121301)","100","","0.124","","0.129","","1","","1",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIAZINON = 57801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DINOTEFURAN = 44312)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ENDOSULFAN = 79401)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","100","","0.084","","0.094","","1.1","","3",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","300","","0.063","","0.075","","1.2","","10",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (INDOXACARB = 67710)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOMYL = 90301)","2,900","","0.724","","0.74","","1","","11",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","100","","0.136","","0.202","","1.5","","2",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)","4,100","","0.16","","0.217","","1.4","","53",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYMETROZINE = 101103)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-J = 110008)","400","","0.026","","0.029","","1.1","","39",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM-L = 110009)","400","","0.026","","0.029","","1.1","","39",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","700","","0.084","","0.12","","1.4","","17",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROTETRAMAT = 392201)","300","","0.076","","0.076","","1","","13",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","24,100","","","","","","","","68",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","300","","0.046","","0.057","","1.3","","16",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","REGION : MULTI-STATE","","","","","","","","PROGRAM STATES","00000000","","SPINACH","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)"," (NA)",""," (NA)",""," (NA)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OXIDE = 25601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER RESINATE = 23104)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYMOXANIL = 129106)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FAMOXADONE = 113202)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENAMIDONE = 46679)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MANDIPROPAMIDE TECHN = 36602)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PHOSPHOROUS ACID = 76002)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","8,700","","","","","","","","87",""
"SURVEY","2010","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","SPINACH","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (BROMOXYNIL HEPTAN. = 128920)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
